Codice Ripartizione geografica;Codice Regione;Codice Provincia Storico;Codice Provincia Uts;Codice Comune alfanumerico;Codice Comune numerico;Comune;Comune dizione straniera;Sigla automobilistica;Popolazione legale;Anno Censimento;Superficie territoriale Kmq;Anno Superficie territoriale;Popolazione residente;Anno Popolazione residente
1;07;010;210;010049;10049;Ronco Scrivia;;GE;4179;2021;30,1114;2025;4177;2023
1;07;010;210;010050;10050;Rondanina;;GE;60;2021;12,8079;2025;59;2023
1;07;010;210;010051;10051;Rossiglione;;GE;2560;2021;47,5928;2025;2509;2023
1;07;010;210;010052;10052;Rovegno;;GE;492;2021;44,0858;2025;466;2023
1;07;010;210;010053;10053;San Colombano Certenoli;;GE;2563;2021;41,5747;2025;2666;2023
1;07;010;210;010054;10054;Santa Margherita Ligure;;GE;8575;2021;10,0549;2025;8437;2023
1;07;010;210;010055;10055;Sant'Olcese;;GE;5601;2021;21,9016;2025;5568;2023
1;07;010;210;010056;10056;Santo Stefano d'Aveto;;GE;991;2021;54,7734;2025;983;2023
1;07;010;210;010057;10057;Savignone;;GE;3038;2021;21,7;2025;2997;2023
1;07;010;210;010058;10058;Serra Riccò;;GE;7615;2021;26,2065;2025;7581;2023
1;07;010;210;010059;10059;Sestri Levante;;GE;17607;2021;33,6243;2025;17269;2023
1;07;010;210;010060;10060;Sori;;GE;4018;2021;13,0661;2025;3983;2023
1;07;010;210;010061;10061;Tiglieto;;GE;476;2021;24,537;2025;451;2023
1;07;010;210;010062;10062;Torriglia;;GE;2195;2021;60,0146;2025;2241;2023
1;07;010;210;010063;10063;Tribogna;;GE;566;2021;7,0783;2025;584;2023
1;07;010;210;010064;10064;Uscio;;GE;2141;2021;9,6332;2025;2140;2023
1;07;010;210;010065;10065;Valbrevenna;;GE;757;2021;34,6707;2025;751;2023
1;07;010;210;010066;10066;Vobbia;;GE;365;2021;33,4256;2025;377;2023
1;07;010;210;010067;10067;Zoagli;;GE;2306;2021;7,7878;2025;2384;2023
1;07;011;011;011001;11001;Ameglia;;SP;4318;2021;14,1935;2025;4283;2023
1;07;011;011;011002;11002;Arcola;;SP;10183;2021;16,5379;2025;10181;2023
1;07;011;011;011003;11003;Beverino;;SP;2264;2021;34,9449;2025;2241;2023
1;07;011;011;011004;11004;Bolano;;SP;7451;2021;14,5663;2025;7457;2023
1;07;011;011;011005;11005;Bonassola;;SP;816;2021;9,1896;2025;782;2023
1;07;011;011;011006;11006;Borghetto di Vara;;SP;878;2021;27,3369;2025;881;2023
1;07;011;011;011007;11007;Brugnato;;SP;1284;2021;11,9013;2025;1282;2023
1;07;011;011;011008;11008;Calice al Cornoviglio;;SP;1053;2021;33,7544;2025;1053;2023
1;07;011;011;011009;11009;Carro;;SP;514;2021;31,7917;2025;483;2023
1;07;011;011;011010;11010;Carrodano;;SP;477;2021;21,8631;2025;465;2023
1;07;011;011;011011;11011;Castelnuovo Magra;;SP;8361;2021;15,0171;2025;8253;2023
1;07;011;011;011012;11012;Deiva Marina;;SP;1292;2021;14,0857;2025;1288;2023
1;07;011;011;011013;11013;Follo;;SP;6133;2021;23,2704;2025;6099;2023
1;07;011;011;011014;11014;Framura;;SP;599;2021;19,26;2025;563;2023
1;07;011;011;011015;11015;La Spezia;;SP;92169;2021;51,5856;2025;92696;2023
1;07;011;011;011016;11016;Lerici;;SP;9497;2021;16,0126;2025;9346;2023
1;07;011;011;011017;11017;Levanto;;SP;5218;2021;36,8144;2025;5100;2023
1;07;011;011;011018;11018;Maissana;;SP;583;2021;45,4275;2025;589;2023
1;07;011;011;011019;11019;Monterosso al Mare;;SP;1371;2021;10,9434;2025;1318;2023
1;07;011;011;011020;11020;Luni;;SP;8208;2021;13,8558;2025;8117;2023
1;07;011;011;011021;11021;Pignone;;SP;519;2021;17,7462;2025;527;2023
1;07;011;011;011022;11022;Portovenere;;SP;3310;2021;7,6576;2025;3257;2023
1;07;011;011;011023;11023;Riccò del Golfo di Spezia;;SP;3615;2021;37,7634;2025;3596;2023
1;07;011;011;011024;11024;Riomaggiore;;SP;1353;2021;10,292;2025;1313;2023
1;07;011;011;011025;11025;Rocchetta di Vara;;SP;674;2021;32,6636;2025;646;2023
1;07;011;011;011026;11026;Santo Stefano di Magra;;SP;9837;2021;13,8525;2025;10116;2023
1;07;011;011;011027;11027;Sarzana;;SP;21610;2021;34,5435;2025;21786;2023
1;07;011;011;011028;11028;Sesta Godano;;SP;1273;2021;67,7758;2025;1263;2023
1;07;011;011;011029;11029;Varese Ligure;;SP;1811;2021;137,5883;2025;1761;2023
1;07;011;011;011030;11030;Vernazza;;SP;759;2021;12,3024;2025;708;2023
1;07;011;011;011031;11031;Vezzano Ligure;;SP;7212;2021;18,3679;2025;7172;2023
1;07;011;011;011032;11032;Zignago;;SP;475;2021;28,7008;2025;469;2023
1;03;012;012;012001;12001;Agra;;VA;407;2021;2,8282;2025;385;2023
1;03;012;012;012002;12002;Albizzate;;VA;5195;2021;3,8863;2025;5132;2023
1;03;012;012;012003;12003;Angera;;VA;5396;2021;17,7259;2025;5361;2023
1;03;012;012;012004;12004;Arcisate;;VA;9915;2021;12,1265;2025;9853;2023
1;03;012;012;012005;12005;Arsago Seprio;;VA;4785;2021;10,5059;2025;4723;2023
1;03;012;012;012006;12006;Azzate;;VA;4621;2021;4,5062;2025;4616;2023
1;03;012;012;012007;12007;Azzio;;VA;755;2021;2,1722;2025;771;2023
1;03;012;012;012008;12008;Barasso;;VA;1620;2021;3,9405;2025;1667;2023
1;03;012;012;012010;12010;Bedero Valcuvia;;VA;665;2021;2,5636;2025;655;2023
1;03;012;012;012011;12011;Besano;;VA;2509;2021;3,432;2025;2511;2023
1;03;012;012;012012;12012;Besnate;;VA;5475;2021;7,4769;2025;5467;2023
1;03;012;012;012013;12013;Besozzo;;VA;8756;2021;13,9453;2025;8758;2023
1;03;012;012;012014;12014;Biandronno;;VA;3167;2021;9,5211;2025;3175;2023
1;03;012;012;012015;12015;Bisuschio;;VA;4250;2021;7,0299;2025;4281;2023
1;03;012;012;012016;12016;Bodio Lomnago;;VA;2231;2021;4,0385;2025;2260;2023
1;03;012;012;012017;12017;Brebbia;;VA;3155;2021;6,8685;2025;3117;2023
1;03;012;012;012019;12019;Brenta;;VA;1735;2021;4,182;2025;1730;2023
1;03;012;012;012020;12020;Brezzo di Bedero;;VA;1246;2021;9,9319;2025;1209;2023
1;03;012;012;012021;12021;Brinzio;;VA;773;2021;6,3964;2025;772;2023
1;03;012;012;012022;12022;Brissago-Valtravaglia;;VA;1245;2021;6,1359;2025;1308;2023
1;03;012;012;012023;12023;Brunello;;VA;929;2021;1,62;2025;922;2023
1;03;012;012;012024;12024;Brusimpiano;;VA;1170;2021;5,9058;2025;1180;2023
1;03;012;012;012025;12025;Buguggiate;;VA;3075;2021;2,5046;2025;3118;2023
1;03;012;012;012026;12026;Busto Arsizio;;VA;82754;2021;30,6597;2025;83372;2023
1;03;012;012;012027;12027;Cadegliano-Viconago;;VA;2131;2021;10,2718;2025;2177;2023
1;03;012;012;012029;12029;Cairate;;VA;7729;2021;11,2636;2025;7806;2023
1;03;012;012;012030;12030;Cantello;;VA;4726;2021;9,1334;2025;4783;2023
1;03;012;012;012031;12031;Caravate;;VA;2551;2021;5,1274;2025;2547;2023
1;03;012;012;012032;12032;Cardano al Campo;;VA;14728;2021;9,4198;2025;14739;2023
1;03;012;012;012033;12033;Carnago;;VA;6600;2021;6,2222;2025;6612;2023
1;03;012;012;012034;12034;Caronno Pertusella;;VA;18116;2021;8,5453;2025;18247;2023
1;03;012;012;012035;12035;Caronno Varesino;;VA;4786;2021;5,7494;2025;4835;2023
1;03;012;012;012036;12036;Casale Litta;;VA;2729;2021;10,5879;2025;2758;2023
1;03;012;012;012037;12037;Casalzuigno;;VA;1362;2021;7,3257;2025;1365;2023
1;03;012;012;012038;12038;Casciago;;VA;3617;2021;4,0454;2025;3582;2023
1;03;012;012;012039;12039;Casorate Sempione;;VA;5671;2021;6,909;2025;5627;2023
1;03;012;012;012040;12040;Cassano Magnago;;VA;21362;2021;12,3236;2025;21298;2023
1;03;012;012;012041;12041;Cassano Valcuvia;;VA;670;2021;3,9999;2025;657;2023
1;03;012;012;012042;12042;Castellanza;;VA;14077;2021;6,9206;2025;13899;2023
1;03;012;012;012043;12043;Castello Cabiaglio;;VA;558;2021;6,9824;2025;573;2023
1;03;012;012;012044;12044;Castelseprio;;VA;1309;2021;3,7509;2025;1331;2023
1;03;012;012;012045;12045;Castelveccana;;VA;1867;2021;20,8104;2025;1836;2023
1;03;012;012;012046;12046;Castiglione Olona;;VA;7582;2021;6,9003;2025;7463;2023
1;03;012;012;012047;12047;Castronno;;VA;5039;2021;3,759;2025;5010;2023
1;03;012;012;012048;12048;Cavaria con Premezzo;;VA;5638;2021;3,3195;2025;5696;2023
1;03;012;012;012049;12049;Cazzago Brabbia;;VA;802;2021;4,0039;2025;787;2023
1;03;012;012;012050;12050;Cislago;;VA;10413;2021;11,1335;2025;10429;2023
1;03;012;012;012051;12051;Cittiglio;;VA;3807;2021;11,1074;2025;3833;2023
1;03;012;012;012052;12052;Clivio;;VA;1938;2021;2,9838;2025;1985;2023
1;03;012;012;012053;12053;Cocquio-Trevisago;;VA;4623;2021;9,8056;2025;4622;2023
1;03;012;012;012054;12054;Comabbio;;VA;1221;2021;4,6874;2025;1177;2023
1;03;012;012;012055;12055;Comerio;;VA;2835;2021;5,5386;2025;2804;2023
1;03;012;012;012056;12056;Cremenaga;;VA;775;2021;4,551;2025;792;2023
1;03;012;012;012057;12057;Crosio della Valle;;VA;601;2021;1,4407;2025;637;2023
1;03;012;012;012058;12058;Cuasso al Monte;;VA;3574;2021;16,1837;2025;3544;2023
1;03;012;012;012059;12059;Cugliate-Fabiasco;;VA;3070;2021;6,5438;2025;3100;2023
1;03;012;012;012060;12060;Cunardo;;VA;2885;2021;6,0591;2025;2885;2023
1;03;012;012;012061;12061;Curiglia con Monteviasco;;VA;156;2021;10,8542;2025;154;2023
1;03;012;012;012062;12062;Cuveglio;;VA;3246;2021;7,4882;2025;3340;2023
1;03;012;012;012063;12063;Cuvio;;VA;1631;2021;5,9589;2025;1664;2023
1;03;012;012;012064;12064;Daverio;;VA;3085;2021;4,0249;2025;3070;2023
1;03;012;012;012065;12065;Dumenza;;VA;1461;2021;18,4152;2025;1433;2023
1;03;012;012;012066;12066;Duno;;VA;144;2021;2,5094;2025;154;2023
1;03;012;012;012067;12067;Fagnano Olona;;VA;12433;2021;8,6812;2025;12471;2023
1;03;012;012;012068;12068;Ferno;;VA;6685;2021;8,6342;2025;6654;2023
1;03;012;012;012069;12069;Ferrera di Varese;;VA;700;2021;1,5059;2025;681;2023
1;03;012;012;012070;12070;Gallarate;;VA;52452;2021;20,9848;2025;52963;2023
1;03;012;012;012071;12071;Galliate Lombardo;;VA;989;2021;3,2748;2025;1022;2023
1;03;012;012;012072;12072;Gavirate;;VA;9136;2021;12,0021;2025;9140;2023
1;03;012;012;012073;12073;Gazzada Schianno;;VA;4559;2021;4,8412;2025;4615;2023
1;03;012;012;012074;12074;Gemonio;;VA;2847;2021;3,6742;2025;2838;2023
1;03;012;012;012075;12075;Gerenzano;;VA;10751;2021;9,7868;2025;10872;2023
1;03;012;012;012076;12076;Germignaga;;VA;3743;2021;4,6732;2025;3721;2023
1;03;012;012;012077;12077;Golasecca;;VA;2654;2021;7,4363;2025;2620;2023
1;03;012;012;012078;12078;Gorla Maggiore;;VA;4872;2021;5,158;2025;4820;2023
1;03;012;012;012079;12079;Gorla Minore;;VA;8094;2021;7,4805;2025;8132;2023
1;03;012;012;012080;12080;Gornate Olona;;VA;2179;2021;4,6957;2025;2179;2023
1;03;012;012;012081;12081;Grantola;;VA;1237;2021;2,0205;2025;1226;2023
1;03;012;012;012082;12082;Inarzo;;VA;1061;2021;2,4339;2025;1064;2023
1;03;012;012;012083;12083;Induno Olona;;VA;10278;2021;12,3656;2025;10360;2023
1;03;012;012;012084;12084;Ispra;;VA;5297;2021;15,9091;2025;5269;2023
1;03;012;012;012085;12085;Jerago con Orago;;VA;5273;2021;3,8742;2025;5164;2023
1;03;012;012;012086;12086;Lavena Ponte Tresa;;VA;5631;2021;4,4421;2025;5686;2023
1;03;012;012;012087;12087;Laveno-Mombello;;VA;8324;2021;23,53;2025;8372;2023
1;03;012;012;012088;12088;Leggiuno;;VA;3618;2021;13,1891;2025;3562;2023
1;03;012;012;012089;12089;Lonate Ceppino;;VA;5033;2021;4,8299;2025;5081;2023
1;03;012;012;012090;12090;Lonate Pozzolo;;VA;11366;2021;29,2578;2025;11330;2023
1;03;012;012;012091;12091;Lozza;;VA;1203;2021;1,7099;2025;1186;2023
1;03;012;012;012092;12092;Luino;;VA;14128;2021;20,9338;2025;14176;2023
1;03;012;012;012093;12093;Luvinate;;VA;1310;2021;4,0713;2025;1338;2023
1;03;012;012;012096;12096;Malnate;;VA;16347;2021;9,0011;2025;16537;2023
1;03;012;012;012097;12097;Marchirolo;;VA;3512;2021;5,4904;2025;3568;2023
1;03;012;012;012098;12098;Marnate;;VA;8032;2021;4,8464;2025;8114;2023
1;03;012;012;012099;12099;Marzio;;VA;310;2021;1,858;2025;305;2023
1;03;012;012;012100;12100;Masciago Primo;;VA;303;2021;1,8082;2025;291;2023
1;03;012;012;012101;12101;Mercallo;;VA;1797;2021;5,4817;2025;1806;2023
1;03;012;012;012102;12102;Mesenzana;;VA;1656;2021;4,9154;2025;1733;2023
1;03;012;012;012103;12103;Montegrino Valtravaglia;;VA;1491;2021;10,0494;2025;1514;2023
1;03;012;012;012104;12104;Monvalle;;VA;1939;2021;4,5407;2025;1932;2023
1;03;012;012;012105;12105;Morazzone;;VA;4278;2021;5,6024;2025;4299;2023
1;03;012;012;012106;12106;Mornago;;VA;4926;2021;12,2357;2025;4881;2023
1;03;012;012;012107;12107;Oggiona con Santo Stefano;;VA;4319;2021;2,7614;2025;4338;2023
1;03;012;012;012108;12108;Olgiate Olona;;VA;12599;2021;7,2066;2025;12751;2023
1;03;012;012;012109;12109;Origgio;;VA;7939;2021;7,9148;2025;7997;2023
1;03;012;012;012110;12110;Orino;;VA;819;2021;3,7246;2025;831;2023
1;03;012;012;012113;12113;Porto Ceresio;;VA;2838;2021;5,3374;2025;2860;2023
1;03;012;012;012114;12114;Porto Valtravaglia;;VA;2266;2021;16,3673;2025;2274;2023
1;03;012;012;012115;12115;Rancio Valcuvia;;VA;906;2021;4,4844;2025;918;2023
1;03;012;012;012116;12116;Ranco;;VA;1251;2021;6,763;2025;1234;2023
1;03;012;012;012117;12117;Saltrio;;VA;2987;2021;3,439;2025;2994;2023
1;03;012;012;012118;12118;Samarate;;VA;16037;2021;16,0203;2025;16104;2023
1;03;012;012;012119;12119;Saronno;;VA;38582;2021;11,0575;2025;38556;2023
1;03;012;012;012120;12120;Sesto Calende;;VA;10969;2021;25,0378;2025;10957;2023
1;03;012;012;012121;12121;Solbiate Arno;;VA;4021;2021;3,0257;2025;4010;2023
1;03;012;012;012122;12122;Solbiate Olona;;VA;5359;2021;4,9314;2025;5407;2023
1;03;012;012;012123;12123;Somma Lombardo;;VA;17749;2021;30,505;2025;17794;2023
1;03;012;012;012124;12124;Sumirago;;VA;5974;2021;11,7456;2025;6012;2023
1;03;012;012;012125;12125;Taino;;VA;3621;2021;7,6311;2025;3603;2023
1;03;012;012;012126;12126;Ternate;;VA;2485;2021;4,6947;2025;2484;2023
1;03;012;012;012127;12127;Tradate;;VA;18834;2021;21,4984;2025;18955;2023
1;03;012;012;012128;12128;Travedona-Monate;;VA;3949;2021;9,5967;2025;3891;2023
1;03;012;012;012129;12129;Tronzano Lago Maggiore;;VA;225;2021;11,0613;2025;233;2023
1;03;012;012;012130;12130;Uboldo;;VA;10719;2021;10,7362;2025;10869;2023
1;03;012;012;012131;12131;Valganna;;VA;1595;2021;12,4185;2025;1580;2023
1;03;012;012;012132;12132;Varano Borghi;;VA;2455;2021;3,3172;2025;2490;2023
1;03;012;012;012133;12133;Varese;;VA;78740;2021;54,8393;2025;78818;2023
1;03;012;012;012134;12134;Vedano Olona;;VA;7281;2021;7,0849;2025;7421;2023
1;03;012;012;012136;12136;Venegono Inferiore;;VA;5952;2021;5,8788;2025;5958;2023
1;03;012;012;012137;12137;Venegono Superiore;;VA;7257;2021;6,7338;2025;7337;2023
1;03;012;012;012138;12138;Vergiate;;VA;8652;2021;21,7832;2025;8587;2023
1;03;012;012;012139;12139;Viggiù;;VA;5167;2021;9,2626;2025;5173;2023
1;03;012;012;012140;12140;Vizzola Ticino;;VA;586;2021;7,6057;2025;590;2023
1;03;012;012;012141;12141;Sangiano;;VA;1459;2021;2,2207;2025;1435;2023
1;03;012;012;012142;12142;Maccagno con Pino e Veddasca;;VA;2403;2021;41,9564;2025;2353;2023
1;03;012;012;012143;12143;Cadrezzate con Osmate;;VA;2651;2021;8,2455;2025;2666;2023
1;03;012;012;012144;12144;Bardello con Malgesso e Bregano;;VA;3634;2021;7,5807;2025;3661;2023
1;03;013;013;013003;13003;Albavilla;;CO;6360;2021;10,3792;2025;6396;2023
1;03;013;013;013004;13004;Albese con Cassano;;CO;4189;2021;7,9506;2025;4250;2023
1;03;013;013;013005;13005;Albiolo;;CO;2725;2021;2,8386;2025;2758;2023
1;03;013;013;013006;13006;Alserio;;CO;1303;2021;1,9921;2025;1369;2023
1;03;013;013;013007;13007;Alzate Brianza;;CO;4842;2021;7,5833;2025;4823;2023
1;03;013;013;013009;13009;Anzano del Parco;;CO;1755;2021;3,245;2025;1697;2023
1;03;013;013;013010;13010;Appiano Gentile;;CO;7685;2021;12,7689;2025;7715;2023
1;03;013;013;013011;13011;Argegno;;CO;679;2021;4,1121;2025;671;2023
1;03;013;013;013012;13012;Arosio;;CO;5114;2021;2,6314;2025;5136;2023
1;03;013;013;013013;13013;Asso;;CO;3528;2021;6,5106;2025;3504;2023
1;03;013;013;013015;13015;Barni;;CO;559;2021;5,7157;2025;588;2023
1;03;013;013;013021;13021;Bene Lario;;CO;330;2021;5,5854;2025;341;2023
1;03;013;013;013022;13022;Beregazzo con Figliaro;;CO;2794;2021;3,8086;2025;2824;2023
1;03;013;013;013023;13023;Binago;;CO;4824;2021;7,1195;2025;4842;2023
1;03;013;013;013024;13024;Bizzarone;;CO;1725;2021;2,6704;2025;1767;2023
1;03;013;013;013025;13025;Blessagno;;CO;290;2021;3,5601;2025;303;2023
1;03;013;013;013026;13026;Blevio;;CO;1091;2021;5,4718;2025;1048;2023
1;03;013;013;013028;13028;Bregnano;;CO;6384;2021;6,1608;2025;6453;2023
1;03;013;013;013029;13029;Brenna;;CO;2177;2021;4,8501;2025;2203;2023
1;03;013;013;013030;13030;Brienno;;CO;335;2021;8,972;2025;317;2023
1;03;013;013;013032;13032;Brunate;;CO;1623;2021;2,0345;2025;1596;2023
1;03;013;013;013034;13034;Bulgarograsso;;CO;4002;2021;3,7733;2025;4000;2023
1;03;013;013;013035;13035;Cabiate;;CO;7405;2021;3,1783;2025;7319;2023
1;03;013;013;013036;13036;Cadorago;;CO;7931;2021;7,1486;2025;7952;2023
1;03;013;013;013037;13037;Caglio;;CO;475;2021;6,5169;2025;488;2023
1;03;013;013;013040;13040;Campione d'Italia;;CO;1748;2021;2,6757;2025;1757;2023
1;03;013;013;013041;13041;Cantù;;CO;39382;2021;23,2534;2025;40002;2023
1;03;013;013;013042;13042;Canzo;;CO;5111;2021;11,1053;2025;5129;2023
1;03;013;013;013043;13043;Capiago Intimiano;;CO;5474;2021;5,7174;2025;5440;2023
1;03;013;013;013044;13044;Carate Urio;;CO;1101;2021;6,9442;2025;1117;2023
1;03;013;013;013045;13045;Carbonate;;CO;2896;2021;4,9866;2025;2950;2023
1;03;013;013;013046;13046;Carimate;;CO;4429;2021;5,1718;2025;4407;2023
1;03;013;013;013047;13047;Carlazzo;;CO;3144;2021;12,7329;2025;3215;2023
1;03;013;013;013048;13048;Carugo;;CO;6569;2021;4,2069;2025;6607;2023
1;03;013;013;013052;13052;Caslino d'Erba;;CO;1644;2021;6,8896;2025;1667;2023
1;03;013;013;013053;13053;Casnate con Bernate;;CO;5011;2021;5,2299;2025;5042;2023
1;03;013;013;013055;13055;Cassina Rizzardi;;CO;3294;2021;3,5074;2025;3296;2023
1;03;013;013;013058;13058;Castelmarte;;CO;1265;2021;1,9722;2025;1259;2023
1;03;013;013;013059;13059;Castelnuovo Bozzente;;CO;903;2021;3,622;2025;915;2023
1;03;013;013;013062;13062;Cavargna;;CO;189;2021;14,9748;2025;170;2023
1;03;013;013;013063;13063;Cerano d'Intelvi;;CO;572;2021;5,5479;2025;592;2023
1;03;013;013;013064;13064;Cermenate;;CO;9274;2021;8,1833;2025;9388;2023
1;03;013;013;013065;13065;Cernobbio;;CO;6402;2021;12,2813;2025;6317;2023
1;03;013;013;013068;13068;Cirimido;;CO;2121;2021;2,6263;2025;2161;2023
1;03;013;013;013071;13071;Claino con Osteno;;CO;539;2021;12,9034;2025;541;2023
1;03;013;013;013074;13074;Colonno;;CO;447;2021;5,6119;2025;434;2023
1;03;013;013;013075;13075;Como;;CO;83361;2021;37,1193;2025;83586;2023
1;03;013;013;013077;13077;Corrido;;CO;847;2021;6,1917;2025;847;2023
1;03;013;013;013083;13083;Cremia;;CO;691;2021;10,1382;2025;697;2023
1;03;013;013;013084;13084;Cucciago;;CO;3442;2021;4,9305;2025;3415;2023
1;03;013;013;013085;13085;Cusino;;CO;218;2021;9,6466;2025;235;2023
1;03;013;013;013087;13087;Dizzasco;;CO;636;2021;3,6082;2025;646;2023
1;03;013;013;013089;13089;Domaso;;CO;1451;2021;6,2764;2025;1409;2023
1;03;013;013;013090;13090;Dongo;;CO;3233;2021;7,0436;2025;3168;2023
1;03;013;013;013092;13092;Dosso del Liro;;CO;236;2021;23,4878;2025;237;2023
1;03;013;013;013095;13095;Erba;;CO;16091;2021;17,8017;2025;16236;2023
1;03;013;013;013097;13097;Eupilio;;CO;2575;2021;6,9373;2025;2541;2023
1;03;013;013;013098;13098;Faggeto Lario;;CO;1148;2021;17,523;2025;1093;2023
1;03;013;013;013099;13099;Faloppio;;CO;4831;2021;4,1414;2025;4860;2023
1;03;013;013;013100;13100;Fenegrò;;CO;3230;2021;5,3603;2025;3256;2023
1;03;013;013;013101;13101;Figino Serenza;;CO;4968;2021;4,9561;2025;4931;2023
1;03;013;013;013102;13102;Fino Mornasco;;CO;9829;2021;7,2966;2025;10011;2023
1;03;013;013;013106;13106;Garzeno;;CO;676;2021;28,7378;2025;659;2023
1;03;013;013;013107;13107;Gera Lario;;CO;1054;2021;7,179;2025;1059;2023
1;03;013;013;013110;13110;Grandate;;CO;2814;2021;2,8171;2025;2843;2023
1;03;013;013;013111;13111;Grandola ed Uniti;;CO;1317;2021;16,8991;2025;1287;2023
1;03;013;013;013113;13113;Griante;;CO;591;2021;6,5458;2025;578;2023
1;03;013;013;013114;13114;Guanzate;;CO;5795;2021;6,9053;2025;5747;2023
1;03;013;013;013118;13118;Inverigo;;CO;9117;2021;9,9235;2025;9247;2023
1;03;013;013;013119;13119;Laglio;;CO;899;2021;6,1961;2025;858;2023
1;03;013;013;013120;13120;Laino;;CO;544;2021;6,6825;2025;550;2023
1;03;013;013;013121;13121;Lambrugo;;CO;2523;2021;1,8412;2025;2532;2023
1;03;013;013;013123;13123;Lasnigo;;CO;456;2021;5,5255;2025;457;2023
1;03;013;013;013126;13126;Lezzeno;;CO;1962;2021;20,7039;2025;1923;2023
1;03;013;013;013128;13128;Limido Comasco;;CO;3864;2021;4,5636;2025;3879;2023
1;03;013;013;013129;13129;Lipomo;;CO;5985;2021;2,3036;2025;5908;2023
1;03;013;013;013130;13130;Livo;;CO;165;2021;33,1337;2025;164;2023
1;03;013;013;013131;13131;Locate Varesino;;CO;4303;2021;6,0129;2025;4325;2023
1;03;013;013;013133;13133;Lomazzo;;CO;9944;2021;9,477;2025;9969;2023
1;03;013;013;013134;13134;Longone al Segrino;;CO;1947;2021;1,6045;2025;1952;2023
1;03;013;013;013135;13135;Luisago;;CO;2730;2021;2,1614;2025;2769;2023
1;03;013;013;013136;13136;Lurago d'Erba;;CO;5405;2021;4,6778;2025;5496;2023
1;03;013;013;013137;13137;Lurago Marinone;;CO;2553;2021;3,8489;2025;2578;2023
1;03;013;013;013138;13138;Lurate Caccivio;;CO;9708;2021;5,9357;2025;9695;2023
1;03;013;013;013139;13139;Magreglio;;CO;687;2021;3,0815;2025;687;2023
1;03;013;013;013143;13143;Mariano Comense;;CO;25182;2021;13,8027;2025;25387;2023
1;03;013;013;013144;13144;Maslianico;;CO;3131;2021;1,2884;2025;3132;2023
1;03;013;013;013145;13145;Menaggio;;CO;3035;2021;11,7701;2025;3027;2023
1;03;013;013;013147;13147;Merone;;CO;4058;2021;3,2814;2025;4057;2023
1;03;013;013;013152;13152;Moltrasio;;CO;1544;2021;8,8973;2025;1523;2023
1;03;013;013;013153;13153;Monguzzo;;CO;2367;2021;3,727;2025;2345;2023
1;03;013;013;013154;13154;Montano Lucino;;CO;5340;2021;5,2232;2025;5410;2023
1;03;013;013;013155;13155;Montemezzo;;CO;220;2021;9,0152;2025;200;2023
1;03;013;013;013157;13157;Montorfano;;CO;2516;2021;3,5169;2025;2534;2023
1;03;013;013;013159;13159;Mozzate;;CO;8677;2021;10,7031;2025;8734;2023
1;03;013;013;013160;13160;Musso;;CO;934;2021;3,7055;2025;942;2023
1;03;013;013;013161;13161;Nesso;;CO;1163;2021;15,0301;2025;1138;2023
1;03;013;013;013163;13163;Novedrate;;CO;2880;2021;2,921;2025;2892;2023
1;03;013;013;013165;13165;Olgiate Comasco;;CO;11780;2021;10,9517;2025;11985;2023
1;03;013;013;013169;13169;Oltrona di San Mamette;;CO;2373;2021;2,6968;2025;2355;2023
1;03;013;013;013170;13170;Orsenigo;;CO;2649;2021;4,4607;2025;2637;2023
1;03;013;013;013178;13178;Peglio;;CO;189;2021;10,5747;2025;199;2023
1;03;013;013;013183;13183;Pianello del Lario;;CO;1047;2021;9,7955;2025;1083;2023
1;03;013;013;013184;13184;Pigra;;CO;248;2021;4,5334;2025;240;2023
1;03;013;013;013185;13185;Plesio;;CO;817;2021;16,904;2025;822;2023
1;03;013;013;013186;13186;Pognana Lario;;CO;667;2021;5,0749;2025;660;2023
1;03;013;013;013187;13187;Ponna;;CO;230;2021;5,8112;2025;238;2023
1;03;013;013;013188;13188;Ponte Lambro;;CO;4242;2021;3,3802;2025;4248;2023
1;03;013;013;013189;13189;Porlezza;;CO;4820;2021;18,6399;2025;4888;2023
1;03;013;013;013192;13192;Proserpio;;CO;940;2021;2,2991;2025;961;2023
1;03;013;013;013193;13193;Pusiano;;CO;1334;2021;3,2026;2025;1310;2023
1;03;013;013;013195;13195;Rezzago;;CO;308;2021;4,0752;2025;306;2023
1;03;013;013;013197;13197;Rodero;;CO;1259;2021;2,5209;2025;1291;2023
1;03;013;013;013201;13201;Rovellasca;;CO;7923;2021;3,5679;2025;7996;2023
1;03;013;013;013202;13202;Rovello Porro;;CO;6209;2021;5,5316;2025;6297;2023
1;03;013;013;013203;13203;Sala Comacina;;CO;481;2021;4,7337;2025;465;2023
